tipo,status,data,"venc. fatura",valor,descrição,categoria,conta,"conta transferência",centro,contato,forma,projeto,"n. documento",observações,"data competência","id único",tags,cartão,repetição,"meta de economia"
despesa,confirmado,28/04/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275387374,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"7,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275387401,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275387675,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275387966,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"3,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388044,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"6,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388078,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"9,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388116,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"7,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388167,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"7,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388205,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"1,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388274,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388352,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388387,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"11,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388591,"despesas - black box",,único,
despesa,confirmado,28/04/2025,,"7,70","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275388671,"despesas - black box",,único,
receita,confirmado,29/04/2025,,"12,38","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,29/04/2025,275389176,receita,,único,
despesa,confirmado,29/04/2025,,"5,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275389939,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"12,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275389959,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"10,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390020,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"18,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390069,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"11,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390102,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390333,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390394,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"8,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390584,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"3,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390723,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"8,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390736,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390778,"despesas - black box",,único,
despesa,confirmado,29/04/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275392373,"despesas - black box",,único,
receita,confirmado,30/04/2025,,"11,58","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,30/04/2025,275390836,receita,,único,
despesa,confirmado,30/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390934,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"17,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390954,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"8,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275390989,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391036,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"3,30","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391148,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391309,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391535,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391610,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"3,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391797,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"5,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275391901,"despesas - black box",,único,
despesa,confirmado,30/04/2025,,"17,30","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275392108,"despesas - black box",,único,
receita,confirmado,01/05/2025,,"12,03","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,01/05/2025,275393257,receita,,único,
receita,confirmado,02/05/2025,,"0,01","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,02/05/2025,275393354,receita,,único,
despesa,confirmado,02/05/2025,,"12,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275393492,"despesas - black box",,único,
despesa,confirmado,02/05/2025,,"6,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275393628,"despesas - black box",,único,
despesa,confirmado,02/05/2025,,"6,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275393837,"despesas - black box",,único,
despesa,confirmado,02/05/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275393862,"despesas - black box",,único,
receita,confirmado,03/05/2025,,"7,93","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,03/05/2025,275393879,receita,,único,
despesa,confirmado,03/05/2025,,"6,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,24/04/2025,275393901,"despesas - black box",,único,
